PromotionId,description,bad
1NWLAvcCcSPH8owXf5Fb9ajkOTIBP1,บริการส่งฟรี 10 แก้วขึ้นไป บริเวณใกล้เคียงค่ะ,0
1NWLAZRsb241JcNujTqPBahJFW13cu,,1
1NWLAD2tHHu7qOSQTmV0aCccDoGkU2,"โปรโมชั่นสมาชิกคลาส ซื้อกาแฟหรือเครื่องดื่มเมนูอะไรก็ได้ 1 แก้ว 


เลือกรับฟรี ขนมปัง 1 ชิ้น หรือส่วนลดตามช่วงเวลา",0
1NWLD8CTeBGEn2wLMJNhJr91qWPZQJ,สั่งซื้อครบ 120 บาท ถ่ายรูป เช็คอินที่ร้าน รับฟรี ปังปิ้งเนยน้ำตาลฉ่ำๆ ฟรีๆ ไปเลยจ้า 😁,0
1NWLAfIyarTu67xolGs8xY3od0dzIy,,1
1NWLD4WAhiJXPLEUB5SnVg5aptVGx2,"Promotion  ฉลองครบรอบ40 ปี ของ AVANI Pattaya Resort & Spa 


ขอมอบส่วนลด 40% สำหรับเบเกอรี่ และเค้กให้ทุกท่าน ตั้งแต่เวลา 16.00น.-18.00 น ",0
1NWLCw1khD8oq0AZwvJUmwkO0nEPXu,บุฟเฟ่ไข่มุก 10บาท ตักได้ตักไป,1
1NWLC2ZPDO4xN7vvUF3zZJhyhkTfVg,,1
1NWLC1VWLZt71CGLnz2xuRDLWn2bkU," #อร่อยสุดคุ้มเต็มๆคำ กับพรีเมียมซูชิแซลมอน แซลมอนสดๆนำเข้าจากนอร์เวย์รสเยี่ยมหวานละมุนลิ้น ** ลดแล้วลดอีก ลดกระหน่ำลดสูงสุด 70% **



พรีเมียมซูชิและซาชิมิที่วัตถุดิบการันตีความสด อร่อย ส่งตรงจากตลาดปลา Tsukiji ประเทศญี่ปุ่น ขนขบวนมาให้ได้ลิ้มลองกันในราคาสบายกระเป๋า พิเศษ!!! โปรโมชั่นใช้ได้ทุกวัน ทุกเวลาเลยนะคะ 



Salmon Sashimi 350 >> 99฿ (4pcs)



Salmon Sushi 300 >> 99฿ (3pcs)



Foie Gras Sushi 290 >> 90฿



Unagi Sushi 120 >> 55฿



Engawa Sushi 160 >> 80฿



Tuna Spicy Chirashi 358 >> 299฿



and 50% off on ALL SUSHI AND SASHIMI *ราคาเฉพาะเงินสด และยังไม่รวมค่าบริการ",0
1NWLBVrlRMDIxticYoKzLcsXRCGlTH,"มาเติมความหวานกันเถอะครับ 


🦄🦄🦄 ยูนิคอร์น มิลค์ เพียงแก้วละ 69.-


เครื่องดื่มน้องใหม่ สุดคิว แสนน่ารัก สดใส


รับส่วนลดไปเลย10% เพียงถ่ายรูปพร้อมเช็คอิน โพสเป็นสาธารณะ 








",0
1NWLCATyrhU5jRkWPpJWOqPOEJDnfa,"ยำรวมมิตร รสแซ่บ


",1
1NWLC9RmhoTsRBKcgSrZPg3iAVaqlB,กดไลค์ กดแชร์เพจ ลดทันที20%ต่อ1โต้ะครับ,0
1NWLBnOsVeXbiE2xuFIKWYut05yvqk,ลด 10%เมื่อซื้ออาหารและเครื่องดื่ม และเมื่อสะสมแต้มผ่านไลน์แอด ครบ 10 แต้ม รับเครื่องดื่มฟรีอีก 1 แก้ว,1
1NWLAzKau8qJj1u5jCsZIYMWDCDyLJ,สั่งซื้อกาแฟ พร้อมขนมวันนี้ ลดทันที 5 บาท,0
1NWLCnDXs9phZ1STeAVbaVK2ReBVjz,,1
1NWLBZNMom6e2yLb5c6uPleguM2FsH,"โปรโมชั่น Weekday Happy Hour กับ Greyhound Coffee @CUB House Flagship Store เอกมัยซอย 3 เมื่อซื้อเครื่องดื่มทุกประเภทตั้งแต่เวลาบ่าย 2-6 โมงเย็นในวันธรรมดา ซื้อเครื่องดื่มแก้วที่ 2 ลดทันที 50%







#greyhoundcoffee #coffeewithatwist #coffeebreak #coffee #hipsterbiker #biker #nitro #nitrocoffee #cafe #coffeeshop #cafehoppingbkk #cafehopping #cubhouse







**เริ่มวันที่ 20 สิงหาคม 2561 



**เฉพาะGreyhound Coffee สาขาเอกมัย 



**ให้สิทธิ์ลด50%ในมูลค่าแก้วที่ราคาต่ำกว่า",0
1NWLAZSO4BojHkuJdiCNUpZ9Gi5Wee,,1
1NWLCzUpATVnZnYv1G9xQQE1u3Pspb,"check in and share, let's show to seller able to get discount 10% immediately.",1
1NWLCBnLHwUdCkcEQTBBAcuYjYtzVk,ติ่มซำ,1
1NWLD4EITH504sOhQ4QBztBKq296xy,"11 Days Special Free Original Pretzel 


 โปรโมชั่นพิเศษซื้อ 1 ฟรี 1 สำหรับลูกค้า LINE@


ซื้อ Cheesy Chicken Bites ฟรี!!! Original Pretzel 





ตั้งแต่วันที่ 20 - 30 กันยายน 2561",0
1NWLCOvO9fNTAYpMfUAWHxK1fWpOV5,"



#บุฟเฟ่ต์กลางกรุงกินจนพุงกาง 



#บุฟเฟ่ต์ข้าวต้มมื้อค่ำในตำนาน #350บาท



ห้องอาหารทิโวลี่ คอฟฟี่ ช็อป ให้คุณได้อร่อยจนจุใจในราคาประหยัดตั้งแต่เวลา 17.30 – 22.00 น. กับบุฟเฟ่ต์ข้าวต้มมื้อค่ำ พร้อมกับเครื่องเคียงต่างๆ ที่มีให้เลือกมากกว่า 50 รายการ 



** กรุณาจองล่วงหน้า",0
1NWLBTQYX4aulWJ0dsrC2Fritl9NgS,"หม่าล่าบาร์บีคิวซีฟู้ด เพียงชุดละ 149 บาท


 (เนื้อแซลม่อนชิ้นใหญ่/ปลาหมึก/กุ้ง)",1
1NWLC7CR2Kc2jdmMyEBc3YIUeqgHvB,,0
1NWLAL97Jd4wRyZEZShny2qFksb2DT,,1
1NWLCLIx345mAuhZCbZdmvMp4E3LtV,"เมนูลวกจิ้ม ก็มีนะคะ



ไม่ว่าจะเป็น



#เส้นปลาลวก



#เกี๊ยวปลาลวก



#ลูกชิ้นปลาลวก



#ลูกชิ้นกุ้งลวก



#ฮือกวยลวก



#หรือ รวมลวก 



ราคาเบาๆ 60.- บาท 🤘🏻🤘🏻🤘🏻",1
1NWLAFHs4RVxVRpZktipfCgxACxrXE,เพียงกดไลท์เพจของเรา คุณ ลค ก็จะได้ส่วนลดค่าอาหารไปเลยถึง10% แสดงหลักฐานผ่านไลน์@,1
1NWLCHpiiyAAqM1twEin40bZyJ65RL,"Monday Promotion any draft beer size M (1pint) 


Buy 2 Get 1 (same size) for FREEEEE!!🍻


.


.


โปรวันจันทร์ เอาใจคอเบียร์ตั้งแต่ต้นสัปดาห์


ซื้อ 2 แถม 1 (ไซส์M=1pint, 500ml) 


ของแถมก็แก้วใหญ่นะจ๊ะ ไม่ใช่แก้วเล็ก🍻",1
1NWLDFl9yxvOewq57k4sRcxzY98wmp,"บะจ่างกล่อง ขนมเทียน ขนมเข่ง ทำบุญเลี้ยงพระ เลี้ยงวันเกิด. รับไปขาย สนใจสั่งซื้อได้ 


( ต้องสั่งล่วงหน้าไม่มีขายหน้าร้าน 02 - 4207818 , 086 - 3243588 )",1
1NWLCo3bacBpikV2g8PZ2NiXvQY3hB,อาหารเซต อิ่มเดียว 99.-  เลือกอร่อยได้ในสไตล์คุณ เริ่มวันนี้เป็นต้นไป,0
1NWLC0zASICXBjzUZCN6XvGXjXQ4bd,พิเศษที่ Whisgars สีลม คอกเทลในรายการ Afterwork Society ซื้อ 2 เพียง 300 บาท++ ทุกวันจันทร์ถึงศุกร์ตั้งแต่เวลา 14.00 น. ถึง 02.00 น.,0
1NWLBRNc184anbhvUem6vHg4yuTolx,,1
1NWLB4yvlFsgsXRDP9PETbshxLigzJ,มาสัมผัสบรรยากาศ. ล้านา ชิมอาหาร อร่อย ราคาหลัก10. บรรยากาศ หลักล้าน.    ทะลุมิติกันเรยทีเดียว,1
1NWLCQNh5jHmll4CIvzU0i1XUzRZn7,Premium Butter Scones (ขายดี),1
1NWLBIRht4NLKhzjbVH0JSiUZxNWBg,สั่ง 1 ที ฟินไปสามชาติ!!! ทั้งความแซ่บซี้ดแบบไทย อูมามิแบบญี่ปุ่น หรือจะเวรี่กู้ดดดด แบบฝรั่ง ในราคาเพียง 599 บาท!!!,1
1NWLBWdomtlSuvh9pObqilT9X3YSP0,,1
1NWLBd4mfd6Tj2gkApBsAHW4APT4Ci,"กดไลค์และแชร์หรือเช็กอินและโหวดดาว



รับเกี๊ยวกรอบๆจากปู่ไปเลยฟรี 1 จานจ้า",1
1NWLC9QJN7g6FW44QHorkX8Rhk0qmZ,น้ำสกัดแยกกาก 10 ขวด ฟรีไปเลยค่ะ 1 ขวด,1
1NWL9viRraaBoGyz09bh5uqrZOggtV,พิเศษ...รับฟรีทันที 1ไม้ เมื่อสั่ง Kano Cream 2ไม้ ราคา 150 บาท ตั้งแต่วันนี้- 13 ส.ค.61 หรือ จนกว่าของจะหมด,0
1NWLBLmwmVulT3aARKSnXTZA0uZsyW,,0
1NWLAZAZj0xotu3P6qSfaIgtd7yIc0,,0
1NWLBsgu4i0gXxgJ18a8KZ2Hhe6CyU,ทานอาหารอีสานวันนี้เท่านั้น รับส่วนลดเลย10%,1
1NWLBEnnkyQe1m8nm83E6c28bzgbvb,,1
1NWLC4ajhrDfb1nMvSug04CrEKaT99,เฉพาะสเต๊กเนื้อโคขุน ลด 5% ถึงวันที่ 30 กันยายน 2561,0
1NWLD1ZCqGlgY1759hP2pEXFHbtJmW,,1
1NWLCFvWYKISCy4c9btN6jHPlao9A5,มา4จ่าย3,0
1NWLCZBFVdfh04ntTeNn7imVSdEwAf,ไก่สะโพก30,1
1NWLBH6zgFqNmfpriGO4tZbxfOfUxT,,1
1NWLCqXFlqgbyX0ysiXb0hbwWiZxpR,mutton biryana,1
1NWLA0WPPJ2cIY3bE8GUM9ddPuO7Nh,โปรโมชั่นพิเศษ เพียงมาเช็คอิน ถ่ายรูปกับที่ร้าน รับส่วนลดทันที 5%,0
1NWLAA6ST30EYj7fsSgVQiyrFyWe8P,,1
1NWLCZC1K7aLWiV9FSxuu7eCp3PBMp,,1
1NWLD0mfQIYdRS88xleNkQrOw6jFcM,"สั่งเกี๊ยวซ่าวันนี้ชดปาร์ตี้ 30 ชิ้น ในราคา190฿ จาก 210฿ 


ทักช่องทางการสั่งเพียงเเจ้งโค๊ด yumi7315 ",0
1NWLCpwYKgV37LCevxTHzZYwUAwlRh,เปิดบริการ!!!ด้วยส่วนลด...15%เมื่อซื้อครบ150บาทขึ้นไป วันนี้ถึง21กันยายน ศกร์นี้ ที่:ร้านลูกชิ้นปิ้งโคตรชิวว,0
1NWLCIB8lzxPCCg76E0m2R1OcjDj92,"ลูกค้าดีแทครีวอร์ด ลด5% เมื่อทานครบ 300 บาทขึ้นไป ไม่รวมเครื่องดื่มแอลกอฮอลล์


กดรับสิทธิ์ *145*2679#📞",0
1NWLCk7PB6Utl6AXO7bok0pqO2Aacg,ซูชิเอนกาวะ ลดสุดว้าว 60%  เหลือเพียง 72 บาท จ้า,0
1NWLDD8fgXB96O7PZUSPlyjxL8kpMn,"เรนโบว์,,,free!!สำหรับลูกค้าที่มาจัดวันเกิดที่ร้านค่ะ",0
1NWLAD8hzQ9xytNk4M4rZsNxqso14E,,1
1NWLAvWcXmyawXDrwfhr1w5coaKhJY,Le Meridien Signature Brunch: Discover variety of the finest cuisines all over the world to compliment your relaxing Sunday afternoon at Latest Recipe. Tempt your senses with our Culinary creations where 5 live cooking stations are waiting for you.,1
1NWLDAjcsZwEy4y2S6OzmZfPH6Bjd2,"เป็ดปักกิ่งจากห้องอาหารจีน The Gold Leaf


ราคาตัวละ 790 ฿ (จากปกติ 1,200 ฿)


ได้ทั้งหนังเป็ดชิ้นโตๆ แป้งเป็ดทำสดทุกเช้า


แตงกวาต้นหอม และน้ำจิ้มสูตรดั้งเดิม


(พร้อมเลือกปรุงส่วนเนื้ออีก 2 เมนู ในราคาเพียง 100 บาท)


เริ่ม วันนี้ – 30 กันยายน 2561",0
